Date,Close,High,Low,Open,Volume
2022-03-01,64.94324493408203,67.05781806173631,64.58416633486047,66.56906754010693,335200
2022-03-02,65.14273071289062,65.52176235698813,63.85603364657719,65.15270723243391,307200
2022-03-03,62.69900894165039,65.42201283712684,62.38980151741921,65.3821219783852,297500
2022-03-04,61.32254409790039,62.83865170678231,60.7440315051939,62.07062328488589,505500
2022-03-07,60.3350830078125,62.35988283350395,60.3350830078125,61.332521945383085,342100
2022-03-08,60.60438537597656,62.68903281149825,59.56705182051681,60.12561516462727,458900
2022-03-09,62.260135650634766,62.71896044624736,61.30259519922397,61.6517011046885,347400
2022-03-10,61.38239288330078,61.57190491089966,60.50464555640491,61.20285357086918,241900
2022-03-11,59.17805099487305,62.09954654241052,59.17805099487305,62.07062148435337,209500
2022-03-14,57.07345581054688,59.19799795535816,56.74429914294294,58.81897390802499,358100
2022-03-15,58.55963897705078,58.70925633931367,56.73432770405245,57.25299640698886,282500
2022-03-16,62.53942108154297,62.62919073659254,60.20541385518152,60.26525775526289,485900
2022-03-17,64.7337875366211,64.7337875366211,61.93098279702952,62.06065092222285,253200
2022-03-18,66.87828063964844,67.04784342463705,64.14529260108637,64.14529260108637,286600
2022-03-21,66.44937896728516,67.60640407687015,65.77112024447517,67.0677861843574,332800
2022-03-22,68.30461883544922,68.62379897725648,66.69874160670972,66.87828091209224,197700
2022-03-23,67.64630889892578,68.91305300986723,66.8882531704883,67.52661348606031,269200
2022-03-24,68.8631820678711,68.89310401707648,67.13760943509679,68.03530596053271,192600
2022-03-25,68.58390045166016,68.95294797196873,67.76600086333855,68.95294797196873,191700
2022-03-28,69.21228790283203,69.38983343555827,67.7161294827797,68.89310774428175,196500
2022-03-29,70.98772430419922,71.11739623080776,69.2023077696353,69.72098025635977,448000
2022-03-30,69.82072448730469,71.37672676929671,69.42174739683479,70.40920979811011,235000
2022-03-31,67.4867172241211,68.9330005336897,67.32712335307248,68.71356276592516,260300
2022-04-01,68.0153579711914,68.3445070099177,67.18847878595659,68.05525643858192,171900
2022-04-04,70.15985107421875,70.31944495663805,68.3844109865074,68.47418444783206,222700
2022-04-05,67.95551300048828,70.15985216928833,67.79592672543329,70.10000826737462,210100
2022-04-06,65.63148498535156,66.89324462969208,64.9631951152242,66.81843214363299,243900
2022-04-07,65.42201232910156,66.25986494341062,64.12534635413344,65.66140313882113,167600
2022-04-08,64.02560424804688,65.42201259446827,64.02460735707477,65.28237175982613,152500
2022-04-11,63.34734344482422,64.02560601235587,62.54939307850388,63.00821406352214,211400
